productivity_index_bbl_per_day_psi,observation_index,times_days,times_years,cumulative_gas_scf,cumulative_gas_bscf,pressure_psia,z_factor,p_over_z_psia,fitted_p_over_z_psia,residual_p_over_z_psia
0.6,25,2282.8125,6.25,28645833333.3,28.6458333333,2725.94306407,0.868738484538,3137.81778128,3139.03136836,-1.21358708268
0.6,26,2374.125,6.5,29791666666.7,29.7916666667,2682.47639789,0.868029897202,3090.30415489,3091.16713334,-0.862978457307
0.6,27,2465.4375,6.75,30937500000,30.9375,2639.35895525,0.867413564804,3042.79188422,3043.30289832,-0.511014103757
0.6,28,2556.75,7,32083333333.3,32.0833333333,2596.57065035,0.866888689768,2995.27572686,2995.4386633,-0.162936447881
0.6,29,2648.0625,7.25,33229166666.7,33.2291666667,2554.0918485,0.866454545987,2947.75053155,2947.57442829,0.176103264086
0.6,30,2739.375,7.5,34375000000,34.375,2511.90333022,0.866110475747,2900.21123235,2899.71019327,0.501039081811
0.6,31,2830.6875,7.75,35520833333.3,35.5208333333,2469.98625717,0.86585588685,2852.65284291,2851.84595825,0.806884658573
0.6,32,2922,8,36666666666.7,36.6666666667,2428.32213984,0.865690249942,2805.07045101,2803.98172323,1.0887277772
0.6,33,3013.3125,8.25,37812500000,37.8125,2386.89280673,0.86561309602,2757.45921325,2756.11748821,1.34172504106
0.6,34,3104.625,8.5,38958333333.3,38.9583333333,2345.68037512,0.865624014125,2709.81434993,2708.25325319,1.56109673655
0.6,35,3195.9375,8.75,40104166666.7,40.1041666667,2304.66722304,0.865722649195,2662.13114002,2660.38901817,1.74212184608
0.6,36,3287.25,9,41250000000,41.25,2263.83596262,0.865908700089,2614.40491634,2612.52478315,1.88013318978
0.6,37,3378.5625,9.25,42395833333.3,42.3958333333,2223.16941443,0.866181917753,2566.63106083,2564.66054814,1.97051269303
0.6,38,3469.875,9.5,43541666666.7,43.5416666667,2182.650583,0.866542103543,2518.80499987,2516.79631312,2.00868675665
0.6,39,3561.1875,9.75,44687500000,44.6875,2142.26263318,0.866989107683,2470.92219982,2468.9320781,1.99012172305
0.6,40,3652.5,10,45833333333.3,45.8333333333,2101.98886739,0.867522827865,2422.9781625,2421.06784308,1.91031942407
0.6,41,3743.8125,10.25,46979166666.7,46.9791666667,2061.81270372,0.868143207975,2374.96842086,2373.20360806,1.76481279905
0.6,42,3835.125,10.5,48125000000,48.125,2021.71765466,0.868850236951,2326.88853461,2325.33937304,1.54916157207
0.6,43,3926.4375,10.75,49270833333.3,49.2708333333,1981.68730644,0.869643947759,2278.734086,2277.47513802,1.25894797732
0.6,44,4017.75,11,50416666666.7,50.4166666667,1941.70529906,0.870524416497,2230.50067553,2229.610903,0.889772522194
0.6,45,4109.0625,11.25,51562500000,51.5625,1901.75530664,0.871491761607,2182.18391776,2181.74666798,0.437249777338
0.6,46,4200.375,11.5,52708333333.3,52.7083333333,1861.82101834,0.872546143207,2133.77943715,2133.88243297,-0.102995813963
0.6,47,4291.6875,11.75,53854166666.7,53.8541666667,1821.88611956,0.87368776254,2085.28286382,2086.01819795,-0.735334123914
0.6,48,4383,12,55000000000,55,1781.93427343,0.874916861517,2036.6898294,2038.15396293,-1.46413352472
