productivity_index_bbl_per_day_psi,observation_index,times_days,times_years,cumulative_gas_scf,cumulative_gas_bscf,pressure_psia,z_factor,p_over_z_psia,fitted_p_over_z_psia,residual_p_over_z_psia
2,22,2008.875,5.5,25208333333.3,25.2083333333,2920.77749384,0.872947684232,3345.87919367,3351.68162127,-5.8024275904
2,23,2100.1875,5.75,26354166666.7,26.3541666667,2879.7890002,0.871926092377,3302.7902541,3307.68708596,-4.89683185455
2,24,2191.5,6,27500000000,27.5,2839.18437034,0.870984273569,3259.74240465,3263.69255065,-3.95014599513
2,25,2282.8125,6.25,28645833333.3,28.6458333333,2798.9359701,0.870121042356,3216.72024219,3219.69801534,-2.97777314732
2,26,2374.125,6.5,29791666666.7,29.7916666667,2759.01727325,0.869335360423,3173.70878818,3175.70348003,-1.99469184842
2,27,2465.4375,6.75,30937500000,30.9375,2719.40276016,0.868626328712,3130.69345272,3131.70894472,-1.01549199476
2,28,2556.75,7,32083333333.3,32.0833333333,2680.06782387,0.867993180352,3087.66000072,3087.71440941,-0.0544086833497
2,29,2648.0625,7.25,33229166666.7,33.2291666667,2640.98868264,0.867435274307,3044.59452004,3043.7198741,0.874645944515
2,30,2739.375,7.5,34375000000,34.375,2602.14229828,0.866952089694,3001.48339132,2999.72533879,1.75805253122
2,31,2830.6875,7.75,35520833333.3,35.5208333333,2563.50629966,0.866543220712,2958.31325939,2955.73080348,2.58245591068
2,32,2922,8,36666666666.7,36.6666666667,2525.0589108,0.86620837213,2915.07100606,2911.73626817,3.3347378898
2,33,3013.3125,8.25,37812500000,37.8125,2486.77888296,0.865947355292,2871.7437241,2867.74173286,4.00199124115
2,34,3104.625,8.5,38958333333.3,38.9583333333,2448.64543035,0.865760084606,2828.31869231,2823.74719755,4.57149476351
2,35,3195.9375,8.75,40104166666.7,40.1041666667,2410.63816892,0.865646574481,2784.78335153,2779.75266224,5.03068929008
2,36,3287.25,9,41250000000,41.25,2372.73705791,0.865606936683,2741.12528142,2735.75812693,5.36715449095
2,37,3378.5625,9.25,42395833333.3,42.3958333333,2334.92234371,0.865641378087,2697.33217799,2691.76359162,5.5685863753
2,38,3469.875,9.5,43541666666.7,43.5416666667,2297.17450579,0.86575019881,2653.39183166,2647.76905631,5.62277535812
2,39,3561.1875,9.75,44687500000,44.6875,2259.47420421,0.865933790699,2609.29210579,2603.774521,5.51758479821
2,40,3652.5,10,45833333333.3,45.8333333333,2221.80222868,0.866192636162,2565.02091558,2559.77998569,5.24092989367
2,41,3743.8125,10.25,46979166666.7,46.9791666667,2184.13944849,0.866527307334,2520.56620721,2515.78545038,4.78075683675
2,42,3835.125,10.5,48125000000,48.125,2146.46676348,0.866938465574,2475.91593719,2471.79091507,4.12502212846
2,43,3926.4375,10.75,49270833333.3,49.2708333333,2108.76505536,0.867426861271,2431.05805171,2427.79637976,3.26167195422
2,44,4017.75,11,50416666666.7,50.4166666667,2071.01513946,0.867993333975,2385.98046597,2383.80184445,2.1786215239
2,45,4109.0625,11.25,51562500000,51.5625,2033.19771639,0.868638812837,2340.67104341,2339.80730914,0.863734278003
2,46,4200.375,11.5,52708333333.3,52.7083333333,1995.2933236,0.869364317367,2295.11757469,2295.81277383,-0.6951991384
2,47,4291.6875,11.75,53854166666.7,53.8541666667,1957.28228629,0.870170958519,2249.30775628,2251.81823852,-2.51048223506
2,48,4383,12,55000000000,55,1919.14466773,0.871059940094,2203.22916873,2207.82370321,-4.59453447294
